avg_active_mins_pre,avg_active_mins_post
11.0,5.0
2.958333333333333,6.5151515151515165
1.7,1.3333333333333333
1.8571428571428568,4.0588235294117645
2.3043478260869565,4.142857142857143
11.9,17.901960784313726
3.5,2.5
4.571428571428571,4.25
7.126984126984127,6.590909090909091
5.4,9.8
16.53846153846154,15.625
3.2058823529411766,5.666666666666668
2.4444444444444446,4.214285714285714
9.363636363636363,11.666666666666664
13.23404255319149,15.092592592592592
3.8235294117647056,6.153846153846153
3.6,2.0
7.717948717948718,16.473684210526315
2.75,2.5
6.405405405405406,6.703703703703702
5.7,7.333333333333332
4.090909090909091,5.1
2.230769230769231,3.75
3.333333333333333,3.4
2.0,2.2
17.0,21.25
5.1875,4.125
6.5,7.954545454545454
7.125,2.0
8.0,3.1428571428571432
3.25,5.583333333333332
2.3,6.25
2.96,5.0
7.434782608695652,9.245614035087721
3.0,6.230769230769232
4.0,5.375
8.727272727272727,12.0
2.875,8.28
9.956521739130435,10.875
11.032258064516132,9.117647058823527
4.0,4.5
2.7222222222222223,4.928571428571429
2.7,12.416666666666664
9.047619047619047,13.0
2.1111111111111107,6.25
4.823529411764706,2.4
13.046511627906975,20.7948717948718
4.285714285714286,7.461538461538463
6.05,6.409090909090909
2.1904761904761907,3.888888888888889
17.7,37.0
2.6,3.5
10.930232558139537,17.0
2.75,3.0
4.833333333333333,4.5
9.228571428571428,8.827586206896553
6.0,5.0
2.6153846153846154,8.75
2.52,6.117647058823528
8.914285714285715,10.296296296296298
4.941176470588236,11.0
4.0,2.0
2.333333333333333,8.714285714285714
3.4482758620689653,6.377777777777778
10.702702702702704,17.696969696969695
12.129032258064516,15.703703703703706
1.5714285714285714,4.5
3.2142857142857144,4.21875
2.1666666666666665,5.5
3.0,4.545454545454546
3.5,7.0
3.0,5.0
4.285714285714286,4.947368421052632
4.214285714285714,10.0
3.636363636363636,5.777777777777778
3.6666666666666665,6.5
4.176470588235294,8.133333333333333
3.9696969696969697,4.7
9.954545454545457,12.11320754716981
17.0,9.685714285714283
4.0,3.0
14.714285714285715,33.0
3.0,5.258620689655173
7.636363636363638,8.166666666666666
3.7777777777777777,3.5
3.2222222222222223,10.486486486486486
1.0,4.333333333333333
3.0,1.5
6.027027027027027,9.555555555555557
5.375,6.5
5.666666666666668,10.363636363636363
8.379310344827585,13.222222222222221
2.523809523809524,4.448275862068964
2.473684210526316,4.0
2.6666666666666665,10.625
4.25,9.653846153846152
7.4,6.0
2.090909090909091,4.5
2.5,5.125
4.909090909090909,6.0
7.2,6.0
3.0,7.0
5.0,4.166666666666667
6.158730158730159,15.123076923076924
4.885714285714286,5.285714285714286
2.333333333333333,11.2
5.611111111111112,6.5
1.809523809523809,3.555555555555556
3.7777777777777777,5.5
11.940298507462687,16.755555555555556
4.333333333333333,6.8
7.736842105263157,10.777777777777779
4.428571428571429,3.75
2.805555555555556,7.63157894736842
1.625,2.6
1.9,2.0
2.92,5.483870967741934
7.0,4.4
3.333333333333333,3.0
4.136363636363637,6.553571428571429
4.7073170731707314,5.333333333333333
3.1666666666666665,5.0
2.333333333333333,5.75
3.6666666666666665,5.090909090909091
2.1818181818181817,4.0
2.619047619047619,4.375
3.272727272727273,7.0
2.4285714285714284,1.8
21.0,11.75609756097561
5.0,10.2
4.25,6.142857142857142
3.4166666666666665,5.7142857142857135
11.769230769230768,13.91304347826087
6.0,9.292682926829269
14.0,18.0
1.75,3.0
1.8,2.333333333333333
3.5102040816326534,5.2
2.4166666666666665,3.5
5.0,4.25
3.363636363636364,3.2
3.0,3.0
5.0,4.9375
2.0,1.0
10.106382978723405,7.7142857142857135
2.333333333333333,5.066666666666666
3.6666666666666665,5.0
1.0,2.4
8.944444444444445,10.75
11.833333333333336,16.333333333333332
3.8571428571428568,4.346153846153847
2.333333333333333,3.0
3.7,3.0
4.869565217391305,6.803571428571429
11.0,13.692307692307693
4.075471698113208,3.375
4.666666666666667,8.0
3.5909090909090913,4.6
6.5555555555555545,8.0625
3.2,6.833333333333332
7.153846153846153,9.0
1.6666666666666667,2.0
15.428571428571427,16.0
5.421052631578949,3.0
7.888888888888888,18.261904761904766
5.2,5.583333333333332
2.6666666666666665,2.0
5.044117647058823,8.591836734693878
3.333333333333333,5.068965517241379
6.684210526315789,7.86
10.644444444444442,18.166666666666668
2.6666666666666665,6.333333333333332
6.458333333333332,7.642857142857142
6.0,3.5
5.615384615384616,13.414634146341465
4.148148148148148,7.541666666666668
3.875,7.4411764705882355
4.0606060606060606,3.733333333333333
3.1428571428571432,4.466666666666667
2.0,1.0
4.0,7.0
4.083333333333333,10.416666666666666
3.0,16.0
9.529411764705884,13.307692307692307
4.548387096774194,4.4230769230769225
3.571428571428572,3.5
2.625,2.5
5.85,8.888888888888891
6.616666666666666,8.0
3.0,6.4
3.3846153846153846,3.6666666666666665
13.111111111111109,9.2
11.0,13.166666666666664
6.448979591836735,4.2368421052631575
4.35,7.086956521739131
2.625,6.413793103448277
3.888888888888889,5.333333333333333
10.537313432835822,18.115384615384613
1.0,7.5
8.428571428571429,8.38888888888889
5.219512195121951,6.8181818181818175
3.2,2.0
10.059701492537313,10.063492063492065
8.384615384615385,13.265306122448981
6.0,14.5
2.0,2.0
5.625,3.0
3.8571428571428568,6.6923076923076925
7.0,1.3333333333333333
3.825,6.478260869565218
8.28,10.970588235294118
3.0,4.2
6.0,2.8
4.090909090909091,5.833333333333332
5.266666666666667,7.5
10.203703703703702,13.666666666666664
6.911764705882352,14.348837209302324
2.727272727272727,3.0
8.962264150943396,10.847826086956523
3.4,1.6666666666666667
2.5,2.5
6.090909090909091,9.75
5.3478260869565215,7.333333333333332
3.0909090909090913,4.68
3.6,8.142857142857142
2.0,3.533333333333333
5.0,2.0
2.6666666666666665,6.857142857142858
1.8571428571428568,6.333333333333332
5.0,6.4
1.8,3.3529411764705883
2.0,4.0
2.6666666666666665,3.9
2.7,3.7777777777777777
4.0,3.7142857142857135
5.333333333333333,1.0
2.25,4.0
4.105263157894736,5.928571428571429
3.0,2.9473684210526314
3.032258064516129,5.7441860465116275
2.6,4.5
2.0,7.041666666666668
5.545454545454546,9.5
6.358974358974358,4.894736842105263
3.3684210526315788,3.0
3.0,2.571428571428572
4.625,6.222222222222222
3.4761904761904763,5.875
3.303030303030303,5.75
2.8,3.0
5.857142857142858,3.4285714285714284
7.0,14.857142857142858
3.333333333333333,3.6
2.6666666666666665,4.909090909090909
4.545454545454546,1.0
4.684210526315789,13.333333333333336
6.75,7.9444444444444455
5.928571428571429,14.271428571428574
11.518987341772153,15.5625
2.4782608695652173,5.541666666666668
2.6,5.928571428571429
15.111111111111109,18.893617021276604
4.0,4.333333333333333
1.0,12.0
5.217391304347826,8.055555555555555
3.024390243902439,5.421052631578949
7.833333333333332,9.857142857142858
3.8125,4.2631578947368425
3.0,7.1
2.125,4.1923076923076925
4.0,3.0
1.8,7.666666666666668
5.846153846153847,5.0
4.85,5.1875
3.0526315789473686,4.666666666666667
3.0,4.777777777777779
1.0,11.0
1.4,2.5
4.185185185185185,1.0
2.8,3.0
4.142857142857143,10.173913043478262
3.0,4.0
8.026315789473685,9.476190476190476
15.415094339622641,16.476190476190474
4.125,2.875
7.34375,7.833333333333332
12.088888888888887,7.0344827586206895
2.25,4.0
4.0,9.0
12.16326530612245,13.777777777777779
2.5,7.551724137931035
4.625,5.291666666666667
2.0,2.833333333333333
3.2142857142857144,8.9375
2.1666666666666665,1.0
12.027027027027025,7.571428571428571
6.0,3.0
5.761904761904763,6.0
2.230769230769231,7.166666666666668
1.25,5.25
2.607142857142857,3.9230769230769234
3.388888888888889,4.607142857142857
3.782608695652174,5.75
2.066666666666667,2.4444444444444446
7.666666666666668,16.16216216216216
6.541666666666668,9.285714285714286
4.0,2.571428571428572
12.277777777777779,17.0625
8.323529411764708,11.238095238095235
2.7058823529411766,1.5
7.0,8.5625
13.0,9.0
7.333333333333332,12.761904761904766
2.555555555555556,4.1
2.125,3.7142857142857135
4.125,4.857142857142857
7.888888888888888,6.363636363636362
8.875,10.857142857142858
3.888888888888889,4.4375
2.727272727272727,5.75
9.4,11.0
4.307692307692308,13.379310344827585
3.1875,4.666666666666667
14.0,8.6
2.0,5.3125
2.0,6.0
9.823529411764708,15.25925925925926
1.7142857142857142,2.4
17.5,18.222222222222218
1.7777777777777777,2.1
3.1666666666666665,5.6607142857142865
1.2,1.0
1.5294117647058822,3.111111111111111
8.035714285714286,9.942857142857145
5.2,6.512195121951219
1.8,3.0
1.5,5.5
2.1538461538461537,5.242424242424242
8.818181818181818,14.381818181818181
5.0,7.8
6.95,13.181818181818182
1.3333333333333333,6.538461538461537
2.3076923076923075,5.15625
15.5,19.80769230769231
1.8333333333333333,7.0
2.125,2.75
2.2857142857142856,3.888888888888889
4.918032786885246,10.47457627118644
3.7,7.017857142857142
2.642857142857143,4.064516129032258
11.0,15.17948717948718
2.3125,5.222222222222221
2.0,6.0
4.4444444444444455,3.555555555555556
3.4,4.5
4.9375,5.285714285714286
3.2,1.5
11.851851851851851,6.523809523809524
10.625,12.458333333333336
2.583333333333333,5.0
2.0,15.333333333333336
3.4791666666666665,8.71875
4.371428571428571,4.235294117647058
1.5,3.0
2.875,7.75
2.6666666666666665,11.2
3.5625,6.0
8.96875,17.444444444444443
9.888888888888891,12.727272727272727
2.76,12.666666666666664
1.6666666666666667,3.5
4.25,7.32
2.1875,4.142857142857143
2.526315789473684,4.45
2.0,13.638888888888891
8.5,6.0
7.428571428571429,11.166666666666664
4.5,6.857142857142858
3.0,1.5
1.0,7.4
5.166666666666667,2.75
9.907407407407408,19.53488372093023
2.2962962962962963,6.851851851851853
2.6666666666666665,4.666666666666667
1.875,1.3333333333333333
3.0,5.071428571428571
11.2,15.666666666666664
3.0294117647058822,6.0
2.7857142857142856,4.545454545454546
2.0,4.375
5.25,6.0
4.0,3.5
5.326530612244898,10.36
2.083333333333333,4.375
6.2142857142857135,4.285714285714286
4.666666666666667,5.5
1.8,3.4444444444444446
24.0,1.0
9.8125,7.857142857142858
5.544117647058823,11.765625
1.5,4.25
1.75,11.0
1.5,2.0
1.0,2.5
3.272727272727273,8.153846153846152
5.758620689655173,12.853658536585364
4.769230769230768,4.666666666666667
3.2,3.0
4.125,6.25
10.541666666666666,12.390243902439025
6.107142857142858,8.083333333333334
3.6666666666666665,5.375
4.829787234042553,8.71111111111111
4.0,5.25
3.333333333333333,1.0
3.733333333333333,3.333333333333333
4.608695652173913,9.181818181818182
2.75,6.945945945945946
1.7272727272727273,3.571428571428572
3.75,3.5
1.75,3.6666666666666665
3.032258064516129,5.9375
3.5,3.5384615384615383
1.818181818181818,3.0909090909090913
10.971014492753623,10.8
4.4,10.1
2.933333333333333,3.0
1.0,1.0
4.0,13.0
3.1666666666666665,6.462962962962963
10.307692307692307,17.70731707317073
7.0,10.0
3.0,7.5
2.0,24.0
4.878787878787879,9.75
4.0,8.0
4.166666666666667,2.0
3.5,6.357142857142858
5.265625,8.216216216216216
2.4,5.333333333333333
1.8,1.0
2.9285714285714284,2.333333333333333
5.5555555555555545,6.5
7.416666666666668,8.666666666666666
3.2352941176470584,5.166666666666667
8.088888888888889,12.685714285714285
10.5,5.666666666666668
2.0,5.4
6.594594594594594,16.26829268292683
15.309090909090907,21.48
2.75,10.666666666666666
3.8,7.0
3.0,2.75
3.0,6.769230769230768
4.966101694915254,7.875
7.4375,14.7
4.166666666666667,4.5
4.5,3.1666666666666665
3.7692307692307687,6.227272727272728
5.235294117647058,8.65
3.64,7.166666666666668
3.870967741935484,7.885714285714287
3.8,4.388888888888889
3.333333333333333,6.5
3.5,3.2
2.1538461538461537,6.0
4.6,4.0
2.708333333333333,3.0
4.142857142857143,2.571428571428572
5.0,7.2
7.075757575757576,9.816666666666666
3.0,9.86046511627907
14.361111111111109,22.285714285714285
2.5454545454545454,6.8
2.090909090909091,5.25
4.486111111111111,9.375
6.896551724137932,10.875
5.473684210526316,13.0
9.571428571428571,7.272727272727272
3.0,5.0
1.8888888888888888,4.857142857142857
6.4,15.136363636363635
16.736842105263158,21.964285714285715
3.333333333333333,3.0
2.4482758620689653,3.7777777777777777
2.0,7.333333333333332
6.833333333333332,10.75
2.333333333333333,2.7777777777777777
2.4,3.7142857142857135
2.7,3.25
2.363636363636364,3.6428571428571432
9.0,5.0
2.8235294117647056,4.333333333333333
4.17948717948718,8.64
5.2,10.291666666666666
4.121212121212121,2.333333333333333
2.3076923076923075,4.128205128205129
4.138888888888889,8.560975609756097
2.1666666666666665,2.833333333333333
4.2,11.866666666666667
10.523809523809524,3.5
4.473684210526316,17.575757575757574
5.458333333333332,9.777777777777779
4.476190476190476,10.375
4.0,5.333333333333333
3.75,5.35
10.5,31.33333333333333
2.5,10.95
6.1875,9.144927536231883
11.36734693877551,13.545454545454545
2.647058823529412,6.371428571428571
2.5,3.571428571428572
3.0,3.0
4.0,1.0
2.4615384615384617,2.6923076923076925
3.136363636363636,6.916666666666668
2.6,6.0
2.2857142857142856,2.75
6.702127659574468,9.047619047619047
4.684210526315789,7.833333333333332
3.3548387096774195,3.4285714285714284
4.0,5.25
11.555555555555555,7.857142857142858
7.8181818181818175,3.2857142857142856
4.464285714285714,6.80327868852459
1.0,3.125
4.277777777777779,5.12
1.4285714285714286,4.384615384615385
3.0,4.0
2.32,5.511627906976744
3.0,5.428571428571429
1.5,3.6666666666666665
3.8333333333333335,6.071428571428571
1.2,2.4
2.333333333333333,7.0
3.6,2.5
2.125,2.0
4.2727272727272725,6.382352941176472
6.666666666666668,8.75
1.6666666666666667,2.333333333333333
2.25,6.0
2.6666666666666665,5.157894736842105
2.090909090909091,2.6666666666666665
2.2666666666666666,4.0
3.0,3.111111111111111
4.0344827586206895,7.0
10.666666666666666,15.098039215686276
3.1,4.230769230769232
3.0434782608695654,2.3125
4.410714285714286,4.94871794871795
4.072727272727272,5.25
3.0909090909090913,3.2
3.0,5.0
9.064102564102564,12.069444444444445
2.8,5.794871794871796
4.391304347826087,7.153846153846153
2.833333333333333,3.75
2.8666666666666667,1.0
2.6923076923076925,2.764705882352941
10.836065573770492,14.870967741935484
2.647058823529412,4.142857142857143
12.265625,16.166666666666668
8.632352941176471,11.727272727272727
2.117647058823529,4.454545454545454
6.470588235294117,10.25
4.0,3.7058823529411766
2.375,6.730769230769232
6.0,8.666666666666666
3.5909090909090913,4.428571428571429
3.4324324324324325,4.673913043478262
2.6,6.5
2.739130434782609,4.476190476190476
2.7,5.8
13.4,9.2
4.666666666666667,4.0
5.5423728813559325,8.392857142857142
3.1666666666666665,4.0
4.909090909090909,2.6
2.0,3.333333333333333
4.6,9.2
3.533333333333333,10.94
3.0,3.2
3.6060606060606064,8.575757575757576
1.7142857142857142,4.857142857142857
2.6666666666666665,3.8
3.1818181818181817,6.2
5.9,8.6
3.8333333333333335,3.5
2.625,3.5454545454545454
3.6,12.833333333333336
2.5,2.25
3.333333333333333,4.75
2.4857142857142858,4.8
2.6666666666666665,4.714285714285714
7.7142857142857135,7.0
1.8571428571428568,6.75
5.375,2.333333333333333
3.2857142857142856,2.888888888888889
7.0,5.0
4.428571428571429,3.727272727272727
8.363636363636363,10.702702702702704
2.0,4.0
2.0769230769230766,2.8461538461538463
2.3181818181818183,3.2222222222222223
1.3333333333333333,5.0
5.6,8.952380952380953
1.0,4.4
12.916666666666664,17.75
1.5,1.0
3.5,6.8
6.9230769230769225,16.736842105263158
5.0,6.0
5.0,5.571428571428571
4.464285714285714,5.666666666666668
1.75,3.7142857142857135
7.178571428571429,10.446428571428571
3.9047619047619047,8.020408163265309
6.222222222222222,9.0
2.5,3.5
4.9375,14.219512195121949
2.0,5.0
2.25,3.0
10.5,2.8
1.8461538461538465,2.5
3.2857142857142856,2.0
2.8,13.74074074074074
5.142857142857143,10.844827586206897
3.5789473684210527,6.0
3.0,6.857142857142858
3.8235294117647056,6.75
15.0,11.31578947368421
2.0526315789473686,3.066666666666667
3.2777777777777777,2.75
2.9166666666666665,2.5
11.0,3.7857142857142856
7.1818181818181825,6.6
14.222222222222221,21.91666666666667
5.352941176470588,7.333333333333332
4.0,6.7142857142857135
4.0,4.695652173913044
11.130434782608695,15.761904761904766
6.121212121212121,11.5
5.7,11.25
1.8571428571428568,1.8333333333333333
2.7142857142857144,2.8
3.0,6.791666666666668
2.0,2.25
3.4615384615384617,3.75
5.946428571428571,10.86842105263158
12.666666666666664,14.469879518072288
2.3,3.0
2.6,3.25
6.0,4.833333333333333
18.555555555555557,18.5
2.9285714285714284,5.333333333333333
8.486486486486486,7.434782608695652
5.0,5.76
8.083333333333334,10.090909090909092
3.0,4.777777777777779
5.0,5.0
3.7142857142857135,1.5
4.891891891891891,4.730769230769232
7.787878787878787,11.6
3.333333333333333,4.625
2.0,2.0
2.0,2.333333333333333
2.25,5.470588235294118
13.446153846153846,12.236363636363635
4.285714285714286,8.23076923076923
5.125,8.75
3.523809523809524,5.0
6.0227272727272725,8.1
3.7692307692307687,12.571428571428573
4.666666666666667,5.829268292682928
7.037974683544303,11.522727272727273
3.741935483870968,7.4444444444444455
2.6666666666666665,2.0
4.714285714285714,5.2
3.224489795918368,4.910714285714286
7.782608695652174,14.097560975609756
7.287671232876713,13.74698795180723
3.0,11.833333333333336
3.0869565217391304,2.0
7.9393939393939394,10.709677419354838
8.666666666666666,2.6666666666666665
4.647058823529412,8.909090909090908
2.0,3.0
4.2727272727272725,4.142857142857143
11.620689655172415,21.266666666666666
2.5,5.25
2.7,3.2962962962962963
5.0,6.0
1.75,3.333333333333333
4.5,4.4
8.848484848484848,11.846153846153848
2.64,3.9047619047619047
4.428571428571429,8.09375
4.5,9.0
1.7142857142857142,2.5
4.769230769230768,6.666666666666668
2.8181818181818183,3.1666666666666665
6.804347826086956,10.20754716981132
3.1764705882352944,4.5
3.7428571428571433,6.652173913043479
4.590909090909091,6.166666666666668
3.0,4.846153846153847
5.125,7.37037037037037
3.0,4.0
12.661764705882351,18.228571428571428
5.32,3.931034482758621
15.647887323943662,17.220338983050848
4.166666666666667,6.0
3.0769230769230766,8.222222222222221
2.4166666666666665,4.714285714285714
5.333333333333333,7.2
1.8888888888888888,3.7142857142857135
7.177777777777778,7.636363636363638
5.0,7.0
2.533333333333333,2.875
4.0,5.0
2.0,5.6
4.166666666666667,8.170731707317072
9.0,3.5
3.6666666666666665,5.416666666666668
10.238805970149254,9.62162162162162
3.6666666666666665,1.6
5.333333333333333,3.5
3.45945945945946,4.727272727272728
1.0,4.0
2.9285714285714284,3.8
3.9090909090909087,4.266666666666667
3.555555555555556,3.875
1.0,5.636363636363638
7.2857142857142865,8.382352941176471
2.3,7.428571428571429
6.533333333333332,2.8
1.6666666666666667,5.0
4.05,7.25
5.0,7.5
7.461538461538463,3.6
2.1111111111111107,1.4
3.7142857142857135,8.0
3.0625,16.333333333333332
3.5384615384615383,3.615384615384616
3.739130434782609,6.0
9.196078431372547,6.904761904761906
1.818181818181818,5.222222222222221
3.0,9.818181818181818
4.574074074074074,8.428571428571429
9.131578947368421,16.09090909090909
16.0,7.222222222222222
3.125,4.111111111111111
2.861111111111111,3.9047619047619047
5.0,2.6666666666666665
2.2142857142857144,3.75
5.333333333333333,12.0
4.5,7.5
3.0,4.5
11.594594594594595,8.76923076923077
1.9,2.9
5.017857142857143,7.708333333333332
3.333333333333333,3.2857142857142856
2.375,4.833333333333333
6.0,7.5555555555555545
3.5294117647058822,2.8
4.611111111111111,4.5
3.5,3.4285714285714284
5.32,7.866666666666666
3.375,13.923076923076925
6.2142857142857135,8.365384615384615
2.176470588235294,2.0769230769230766
3.0,4.333333333333333
3.333333333333333,5.0
1.75,3.34375
6.909090909090909,14.096774193548386
4.117647058823529,4.0
3.0588235294117645,3.0
4.0,6.5
1.0,5.461538461538462
4.75,3.7142857142857135
6.052631578947367,6.568627450980393
9.08,13.0
1.375,7.352941176470589
4.142857142857143,2.7
5.333333333333333,4.428571428571429
6.142857142857142,4.75
3.375,2.0
14.727272727272727,16.142857142857142
7.428571428571429,12.424242424242426
1.7777777777777777,5.5
1.5,2.833333333333333
8.0,3.6666666666666665
3.9444444444444446,5.466666666666668
4.277777777777779,5.5
2.066666666666667,6.166666666666668
2.875,2.0
5.3125,4.5
2.4615384615384617,4.916666666666667
2.5,3.2
6.782051282051282,9.118644067796609
5.0,8.1
3.25,4.363636363636363
5.066666666666666,8.333333333333334
4.05,3.5
3.4615384615384617,4.230769230769232
5.25531914893617,9.384615384615383
6.941176470588236,9.166666666666666
3.4166666666666665,2.7142857142857144
2.888888888888889,5.2
3.3,5.0
15.612903225806454,10.166666666666666
3.3529411764705883,5.333333333333333
4.6,2.75
6.95,8.571428571428571
10.5,16.0
2.833333333333333,5.142857142857143
6.5,7.0
5.25,3.0
2.727272727272727,3.0
3.7142857142857135,2.333333333333333
3.571428571428572,10.319444444444443
6.153846153846153,6.0
2.5526315789473686,4.325
3.875,3.571428571428572
3.0454545454545454,4.5
1.0,1.8
4.25,6.894736842105262
2.75,3.4375
5.851851851851853,12.071428571428573
2.583333333333333,2.727272727272727
2.6666666666666665,7.125
2.5,2.8666666666666667
2.34375,2.769230769230769
13.892857142857142,19.107142857142858
5.45945945945946,5.828571428571428
12.714285714285715,15.75
1.0,7.833333333333332
2.583333333333333,4.461538461538462
7.597402597402597,9.742424242424242
3.375,6.1818181818181825
2.0769230769230766,2.75
3.0,3.5
3.6666666666666665,3.5
1.0,1.5
4.586956521739131,4.0
4.0,10.0
2.75,13.333333333333336
2.5,8.615384615384615
3.111111111111111,2.888888888888889
5.166666666666667,12.8
4.887096774193548,5.2682926829268295
2.625,5.2
2.2222222222222223,3.611111111111111
8.0,8.423076923076923
2.1818181818181817,2.769230769230769
2.75,2.0
7.851351351351353,12.181818181818182
3.3777777777777778,3.0
3.625,2.375
7.0,8.307692307692307
3.4,6.8181818181818175
4.9459459459459465,10.263157894736842
6.4375,8.428571428571429
3.6666666666666665,2.75
6.17910447761194,5.3125
6.166666666666668,15.15
3.7666666666666666,2.7058823529411766
8.235294117647058,12.333333333333336
3.6603773584905666,3.522727272727273
2.0,4.285714285714286
3.9259259259259265,6.451612903225807
3.5384615384615383,2.2
3.2222222222222223,5.419354838709676
4.6,7.388888888888888
5.641025641025642,8.75
3.3448275862068964,4.625
2.7,9.5
3.825,5.7333333333333325
10.454545454545457,12.777777777777779
6.612903225806452,10.714285714285714
7.0,3.0
2.473684210526316,3.333333333333333
2.2857142857142856,5.111111111111111
1.0,3.25
4.916666666666667,5.083333333333333
9.647058823529411,4.25
11.4,13.458333333333336
2.555555555555556,5.884615384615384
4.0,5.857142857142858
4.529411764705882,10.5
2.0625,4.5
4.0,10.0
5.428571428571429,12.0
4.8,11.833333333333336
9.137254901960784,12.537037037037035
5.113636363636363,3.625
3.333333333333333,6.172413793103447
9.962962962962962,15.575
3.3714285714285714,4.5
9.615384615384617,7.4
3.6,7.95
2.0,2.0
2.931034482758621,3.6666666666666665
3.5,21.5
5.1,4.388888888888889
11.641509433962266,15.9
2.6666666666666665,2.0
2.976744186046512,2.6
3.263157894736842,6.428571428571429
1.8125,2.5294117647058822
1.8,4.0
4.866666666666666,13.285714285714285
8.565217391304348,13.456521739130435
3.842105263157895,7.928571428571429
2.1666666666666665,3.5
1.8333333333333333,5.15
3.6666666666666665,5.75
4.0,1.0
2.75,1.0
6.538461538461537,6.090909090909091
11.0,5.0
2.25,3.0
1.8333333333333333,3.0
4.333333333333333,3.75
6.2105263157894735,7.7142857142857135
3.933333333333333,4.1875
9.25,4.428571428571429
3.5454545454545454,4.6875
3.111111111111111,2.5
7.82089552238806,10.285714285714286
4.0,2.0
5.958333333333332,12.782608695652176
5.0,5.7142857142857135
3.2222222222222223,4.666666666666667
4.479166666666667,8.041666666666666
6.863636363636362,16.553846153846155
4.875,5.8
2.083333333333333,2.2
5.428571428571429,10.0
16.0,9.468085106382981
4.276595744680851,3.4782608695652173
3.625,4.909090909090909
5.931034482758621,5.75
1.8333333333333333,3.4545454545454546
2.6153846153846154,8.5
5.25,3.727272727272727
3.1,10.071428571428571
3.333333333333333,4.0
3.5,4.0
4.2727272727272725,3.8333333333333335
2.055555555555556,2.75
3.0,6.909090909090909
6.0,3.6666666666666665
1.0,4.75
2.1,7.378378378378378
2.6666666666666665,5.666666666666668
5.222222222222221,6.166666666666668
4.129032258064516,8.586206896551724
1.375,2.833333333333333
1.0,6.0
2.25,5.125
2.625,3.363636363636364
3.0,5.0
1.5,1.6
6.142857142857142,11.428571428571427
4.863636363636363,6.96
4.0,7.888888888888888
9.666666666666666,9.333333333333334
21.5,5.833333333333332
8.0,3.615384615384616
2.84375,6.111111111111112
7.75,6.5
2.263157894736842,3.4705882352941178
2.2105263157894743,4.0
6.9444444444444455,9.727272727272727
2.25,8.181818181818182
3.6,3.4
2.409090909090909,4.125
1.5,4.117647058823529
10.556818181818182,13.079365079365079
2.1875,4.733333333333333
3.294117647058824,4.8
1.6666666666666667,1.0
2.4,3.333333333333333
2.260869565217391,3.0
3.0769230769230766,2.333333333333333
3.0,6.909090909090909
1.0,11.849056603773587
3.5882352941176467,8.133333333333333
2.588235294117647,8.521739130434783
5.0,2.0
2.8857142857142857,4.178571428571429
3.2307692307692313,4.681818181818182
2.75,11.142857142857142
10.517241379310343,13.333333333333336
2.2,6.0
7.142857142857142,10.125
6.5,12.0
4.37037037037037,4.67741935483871
4.142857142857143,9.5
2.821428571428572,7.25
1.8666666666666667,6.875
2.875,3.0
2.3125,4.5
1.0,1.6666666666666667
11.857142857142858,8.25
3.952380952380953,4.6923076923076925
7.125,8.888888888888891
2.125,3.0909090909090913
4.827586206896552,10.976744186046512
2.0,1.0
3.5625,7.1818181818181825
7.857142857142858,13.875
3.6666666666666665,3.0909090909090913
3.6666666666666665,3.0
1.0,3.0
3.0,2.0
2.7222222222222223,4.7368421052631575
3.2285714285714286,5.2727272727272725
5.485714285714287,9.666666666666666
2.9545454545454546,7.487179487179486
3.75,15.25
2.375,4.75
5.7435897435897445,8.4
6.027027027027027,7.0
8.0,7.833333333333332
19.0,7.4
3.3043478260869565,6.8181818181818175
2.625,4.0
6.0256410256410255,6.827586206896553
3.07843137254902,5.166666666666667
9.0,2.0
5.636363636363638,9.935483870967742
5.341463414634147,3.125
11.142857142857142,19.206896551724142
2.0,3.533333333333333
1.0,4.8
5.133333333333334,5.52
6.666666666666668,6.222222222222222
3.333333333333333,3.2
4.371428571428571,8.283018867924529
4.32,5.190476190476192
10.0,3.6666666666666665
9.086206896551724,18.555555555555557
4.285714285714286,4.384615384615385
10.6,10.243243243243244
6.2142857142857135,10.26086956521739
2.5625,5.333333333333333
2.0,3.25
5.1,11.0
4.918918918918919,13.522388059701493
5.023809523809524,6.222222222222222
4.0,5.0
3.4545454545454546,4.206896551724138
4.0,3.7777777777777777
4.96,6.457142857142857
5.615384615384616,4.333333333333333
3.5,8.272727272727273
3.8333333333333335,1.0
1.5,2.0
3.1923076923076925,3.125
3.0,16.0
3.571428571428572,7.142857142857142
2.8571428571428568,10.125
2.5,5.066666666666666
2.9166666666666665,4.0
1.6666666666666667,3.5
10.789473684210524,14.80487804878049
4.25,8.9375
9.333333333333334,13.0
2.6111111111111107,3.2222222222222223
5.05,9.634146341463415
3.7142857142857135,6.8
2.411764705882353,2.933333333333333
4.181818181818182,5.875
4.326530612244898,8.057142857142857
2.6666666666666665,2.25
4.0,38.0
5.0,4.5
7.0588235294117645,2.75
2.9411764705882355,5.0
3.0,1.0
3.7,7.466666666666668
5.942028985507246,10.543859649122806
2.888888888888889,4.285714285714286
1.0,1.0
5.25,6.75
3.8333333333333335,3.6666666666666665
4.823529411764706,8.17142857142857
3.65,4.2
2.347826086956522,4.5
2.3,3.636363636363636
3.6666666666666665,5.857142857142858
5.666666666666668,9.2
3.1875,3.5806451612903225
1.5,3.5
